Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
"Kolhapur, Dharashiv, Sangli",2017,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolhapur, Mumbai, Mumbai Suburban, Raigad, Ratnagiri, Sindhudurg, Thane, Palghar",2016,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kolhapur, Mumbai, Nagpur, Palghar, Pune, Raigarh, Ratnagiri, Sindhudurg, Thane",2020,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Kolhapur, Mumbai, Pune, Ratnagiri, Satara,Sindhudurg",2008,1,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,6.000344251,18263.97663,
"Kolhapur, Nanded,Yavatmal",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolhapur, Palghar, Pune, Sangli, Solapur",2020,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Kolhapur, Pune, Parbhani, Dharashiv",1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolhapur, Pune, Sangli, Satara",2019,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kolhapur,Sangli",1994,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Kolkata,1981,2,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,2.000180927,53597.58311,
Kolkata,1984,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,1985,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,1988,2,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,2.000180927,53597.58311,
Kolkata,1990,4,1.25,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,5.000452317,53597.58311,
Kolkata,1991,2,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,2.000180927,53597.58311,
Kolkata,1992,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,1993,2,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,2.000180927,53597.58311,
Kolkata,1994,2,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,2.000180927,53597.58311,
Kolkata,1995,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,1996,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,2005,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
Kolkata,2021,1,1,,,Kolkata,262,79,2896202,3,Kolkata,12.06523072,10.21461453,1.85061619,9.05E-05,1.000090463,53597.58311,
"Kolkata, Cooch Behar, Darjeeling,Jalpaiguri",1999,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolkata, Hooghly",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolkata, Hooghly, Paschim Purba Medinipur,Purba Purba Medinipur, Murshidabad,Nadia",1993,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Kolkata, Howrah",1990,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolkata, Howrah, North 24 Parganas",1984,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Kolkata, Purba Medinipur",1990,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolkata,Hooghly",1992,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kolkata,Neighbourhood",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kollam,1991,1,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,1.000070706,179.7745416,
Kollam,1992,1,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,1.000070706,179.7745416,
Kollam,1995,1,2,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,2.000141413,179.7745416,
Kollam,1999,1,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,1.000070706,179.7745416,
Kollam,2005,1,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,1.000070706,179.7745416,
Kollam,2012,2,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,2.000141413,179.7745416,
Kollam,2021,1,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,1.000070706,179.7745416,
Kollam,2022,2,1,,,Kollam,177,60,2503307,5,Kollam,2.689873614,2.697055096,0.007181482,7.07E-05,2.000141413,179.7745416,
"Kollam, Kottayam, Kozhikode, Malappuram, Pathanamthitta, Thiruvananthapuram,Wayanad",1998,1,8,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,8.000459002,18263.97663,
"Kollam, Kozhikode,Thrissur",2002,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Kollam, Thiruvananthapuram,Wayanad",2005,2,10.5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,21.00120488,18263.97663,
"Kollam,Kozhikode",1992,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kollam,Thiruvananthapuram",1994,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
Koppal,1983,1,7,,,Koppal,74,3,1551558,11,Koppal,1.056602421,0.555929835,0.500672586,4.77E-05,7.000333858,7768.225562,
Koppal,2022,1,1,,,Koppal,74,3,1551558,11,Koppal,1.056602421,0.555929835,0.500672586,4.77E-05,1.000047694,7768.225562,
Koraput,1983,1,3,,,Koraput,198,4,1573932,18,Koraput,1.383903026,1.198572767,0.185330259,0.0001258,3.000377399,2916.972252,
Koraput,1984,1,2,,,Koraput,198,4,1573932,18,Koraput,1.383903026,1.198572767,0.185330259,0.0001258,2.000251599,2916.972252,
Koraput,1986,1,7,,,Koraput,198,4,1573932,18,Koraput,1.383903026,1.198572767,0.185330259,0.0001258,7.000880597,2916.972252,
Koraput,2013,1,1,,,Koraput,198,4,1573932,18,Koraput,1.383903026,1.198572767,0.185330259,0.0001258,1.0001258,2916.972252,
"Koraput, Sambalpur",2016,1,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,6.000344251,18263.97663,
"Korba,Raipur",2013,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kota,1992,1,1,,,Kota,206,266,2286428,12,Kota,2.883610805,0.503964127,2.379646678,9.01E-05,1.000090097,54408.90795,
Kota,1995,1,1,,,Kota,206,266,2286428,12,Kota,2.883610805,0.503964127,2.379646678,9.01E-05,1.000090097,54408.90795,
"Kota, Pali, Ganganagar, Churu",1975,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Kota, Tonk,Udaipur",2013,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kota,Tonk",1993,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
Kottayam,1993,2,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,2.000198505,30643.80856,
Kottayam,1996,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,1997,2,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,2.000198505,30643.80856,
Kottayam,2000,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,2003,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,2012,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,2019,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,2021,1,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,1.000099252,30643.80856,
Kottayam,2022,3,1,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,3.000297757,30643.80856,
Kottayam,2023,1,5,,,Kottayam,200,90,2015065,5,Kottayam,3.699266664,2.178531176,1.520735488,9.93E-05,5.000496262,30643.80856,
"Kottayam, Palakkad, Thrissur",2015,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Kottayam,Kozhikode",2001,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kozhikode,1980,1,7,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,7.000378315,26832.13092,
Kozhikode,1982,1,3,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,3.000162135,26832.13092,
Kozhikode,1984,1,3,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,3.000162135,26832.13092,
Kozhikode,1987,1,1,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,1.000054045,26832.13092,
Kozhikode,2005,1,1,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,1.000054045,26832.13092,
Kozhikode,2020,2,1,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,2.00010809,26832.13092,
Kozhikode,2021,3,1,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,3.000162135,26832.13092,
Kozhikode,2023,1,5,,,Kozhikode,181,45,3349063,5,Kozhikode,1.40055533,0.599372106,0.801183224,5.40E-05,5.000270225,26832.13092,
"Kozhikode,  Thiruvananthapuram",2017,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kozhikode, Malappuram, Ernakulam, Thrissur, Kollam, Kottayam, Alappuzha,Kannur",1981,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Kozhikode, Malappuram,Wayanad",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kozhikode, Pathanamthitta",1995,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Kozhikode, Thrissur,Wayanad",2009,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kozhikode,Thiruvananthapuram",1986,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kozhikode,Thiruvananthapuram",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kra Daadi,2022,4,3.75,,,Kra Daadi,7,2,93220,5,Kra Daadi,1.846265574,0.008415915,1.837849659,7.51E-05,15.00112637,1713.243452,
Krishna,1978,1,21,,,Krishna,210,1,4751934,8,Krishna,4.604283716,3.894573341,0.709710375,4.42E-05,21.00092804,33724.96861,
"Krishna, East Godavari, Jogulamba Gadwal, Kurnool, Visakhapatnam, Y.S.R., Prakasam,  Sri Potti Sriramulu Nellore",1975,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Krishna, Srikakulam,Hyderabad",1975,1,27,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,27.00154913,18263.97663,
"Krishna,Nizamabad",2012,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Krishnagiri,2017,1,2,,,Krishnagiri,35,4,2151735,6,Krishnagiri,1.019903242,0.155619892,0.86428335,1.63E-05,2.000032532,18597.08734,
Krishnagiri,2021,1,16,,,Krishnagiri,35,4,2151735,6,Krishnagiri,1.019903242,0.155619892,0.86428335,1.63E-05,16.00026026,18597.08734,
Kulgam,2022,1,1,,,Kulgam,49,7,578651,6,Kulgam,0.367091191,0.344100009,0.022991182,8.47E-05,1.00008468,133.0387046,
"Kulgam, Shopian",2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kullu,1994,4,1,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,4.003225778,995.5855126,
Kullu,2001,1,1,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,1.000806445,995.5855126,
Kullu,2004,1,2,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,2.001612889,995.5855126,
Kullu,2007,1,1,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,1.000806445,995.5855126,
Kullu,2022,4,1,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,4.003225778,995.5855126,
Kullu,2023,1,3,,,Kullu,371,205,460044,4,Kullu,0.26843604,0.052025107,0.216410933,0.000806445,3.002419334,995.5855126,
"Kullu, Mandi,Shimla",2001,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kullu, Solan",2007,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kullu,Manali",2012,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kullu,Mandi",1999,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kullu,Shimla",2003,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Kullu,Shimla",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kupwara,2010,1,1,,,Kupwara,37,2,1053524,5,Kupwara,0.534056594,0.014099434,0.51995716,3.51E-05,1.00003512,5477.87347,
Kupwara,2021,1,1,,,Kupwara,37,2,1053524,5,Kupwara,0.534056594,0.014099434,0.51995716,3.51E-05,1.00003512,5477.87347,
"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",1986,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",1987,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",1992,1,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,6.000344251,18263.97663,
"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur, 
Gurdaspur, Hoshiarpur, Amritsar, Jalandhar, Tarn Taran, Rupnagar, Shahid Bhagat Singh Nagar, Fazilka, Moga, Ludhiana, S.A.S Nagar*, Faridkot, Fatehgarh Sahib, Sri Sri Muktsar Sahib Sahib, Sangrur, Barnala, Bathinda, Patiala, Mansa, Ferozepur, Pathankot, Kapurthala, Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh, Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong, Upper Lower Subansiri, Anjaw, Changlang, Tawang, Papum Pare, Tirap, East Siang, Lohit, Kurung Kumey, Lower Lower Subansiri, East Kameng, West Kameng, West Kameng, West Kameng, Kra Daadi, Namsai, Longding, Upper Siang, Lower Siang, Dibang Valley, Lower Dibang Valley, Siang, Shi Yomi, Pakke Kessang, West Siang, Leparada, Kamle",1973,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur, North, North East, West, East, South West, Central, New New Delhi, South, Shahdara, South East, North West, Gurdaspur, Hoshiarpur, Amritsar, Jalandhar, Tarn Taran, Rupnagar, Shahid Bhagat Singh Nagar, Fazilka, Moga, Ludhiana, S.A.S Nagar, Faridkot, Fatehgarh Sahib, Sri Sri Muktsar Sahib Sahib, Sangrur, Barnala, Bathinda, Patiala, Mansa, Ferozepur, Pathankot, Kapurthala",1969,1,22,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,22.00126226,18263.97663,
"Kupwara, Rajouri",2021,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Kurnool,2021,1,14,,,Kurnool,161,108,4618046,7,Kurnool,0.793739864,0.504632198,0.289107666,3.49E-05,14.00048809,13351.12501,
"Kurnool, Medak,Prakasam",2012,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Kurnool,Vizianagaram",2007,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Kurukshetra,1998,1,1,,,Kurukshetra,17,0,1080970,7,Kurukshetra,5.505038063,0.003818992,5.501219071,1.57E-05,1.000015727,59466.52779,
Kurukshetra,2023,1,4,,,Kurukshetra,17,0,1080970,7,Kurukshetra,5.505038063,0.003818992,5.501219071,1.57E-05,4.000062906,59466.52779,
"Kurukshetra, Sonipat",1982,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
Kurung Kumey,2010,1,1,,,Kurung Kumey,17,3,77223,4,Kurung Kumey,0.581168345,0.025194178,0.555974167,0.000220142,1.000220142,429.339931,
Kurung Kumey,2022,2,5.5,,,Kurung Kumey,17,3,77223,4,Kurung Kumey,0.581168345,0.025194178,0.555974167,0.000220142,11.00242156,429.339931,
Kutch,2022,1,2,,,Kutch,123,10,2654359,24,Kutch,12.67467755,9.585998161,3.088679389,4.63E-05,2.000092678,81984.63934,
Lahul And Spiti,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lahul And Spiti,2023,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1988,1,45,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,45.00258189,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1990,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1993,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1995,5,2.2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,11.00063113,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1996,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",1998,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur, Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh",1969,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Lahul And Spiti, Shimla",1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Lahul And Spiti,Shimla",2006,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lakhimpur,1985,1,2,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,2.000368539,167798.7828,
Lakhimpur,2003,1,1,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,1.00018427,167798.7828,
Lakhimpur,2008,1,1,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,1.00018427,167798.7828,
Lakhimpur,2009,2,3.5,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,7.001289887,167798.7828,
Lakhimpur,2010,1,1,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,1.00018427,167798.7828,
Lakhimpur,2012,1,1,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,1.00018427,167798.7828,
Lakhimpur,2022,2,3.5,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,7.001289887,167798.7828,
Lakhimpur,2023,2,1,,,Lakhimpur,214,39,1161342,9,Lakhimpur,15.4979388,1.049242136,14.44869666,0.00018427,2.000368539,167798.7828,
Latur,2000,1,1,,,Latur,54,6,2795413,4,Latur,0.559348532,0.350302784,0.209045748,1.93E-05,1.000019317,5843.692016,
Latur,2003,1,1,,,Latur,54,6,2795413,4,Latur,0.559348532,0.350302784,0.209045748,1.93E-05,1.000019317,5843.692016,
Latur,2021,1,1,,,Latur,54,6,2795413,4,Latur,0.559348532,0.350302784,0.209045748,1.93E-05,1.000019317,5843.692016,
Latur,2023,1,2,,,Latur,54,6,2795413,4,Latur,0.559348532,0.350302784,0.209045748,1.93E-05,2.000038635,5843.692016,
Leh Ladakh,2010,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Leh Ladakh,2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Leh Ladakh, Kargil",2006,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Leh Ladakh, Kargil",2023,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Leparada,2022,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
Lohit,1979,1,14,,,Lohit,14,1,51927,6,Lohit,2.719050727,0.57149925,2.147551477,0.000269609,14.00377453,1115.159055,
