Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
Bara Banki,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Kushinagar,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Kannauj,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Lucknow,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Basti,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Gorakhpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Sant Kabir Nagar,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Unnao,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Etawah,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Kanpur Nagar Nagar,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Auraiya,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Ayodhya,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Kanpur Nagar Dehat,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Deoria,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Sultanpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Ambedkar Nagar,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Rae Bareli,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Jalaun,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Azamgarh,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Mau,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Fatehpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Ballia,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Jaunpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Jhansi,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Banda,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Ghazipurr,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Kaushambi,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Prayagraj,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Varanasi,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Chitrakoot,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Chandauli,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Bhadohi,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Mirzapur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Lalitpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Sonbhadra,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Amethi,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Ghaziabad,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Sambhal,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Mahoba,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Saharanpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Bijnor,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Muzaffarnagar,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Baghpat,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Meerut,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Moradabad,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Rampur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Shamli,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Balrampur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Hamirpur,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Pratapgarh,1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
Amroha,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hapur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Bareilly,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Pilibhit,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Bulandshahr,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Gautam Buddha Nagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kheri,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Budaun,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Shahjahanpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Aligarh,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kasganj,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Mathura,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sshrawasti,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sitapur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hathras,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Etah,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hardoi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Farrukhabad,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Firozabad,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Siddharthnagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Mainpuri,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Mahrajganj,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Agra,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Bara Banki,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kushinagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kannauj,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Lucknow,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Basti,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Gorakhpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sant Kabir Nagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Unnao,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Etawah,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kanpur Nagar Nagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Auraiya,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Ayodhya,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kanpur Nagar Dehat,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Deoria,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sultanpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Ambedkar Nagar,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Rae Bareli,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Jalaun,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Azamgarh,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Mau,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Fatehpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Ballia,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Jaunpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Jhansi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Banda,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Ghazipurr,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kaushambi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Prayagraj,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Varanasi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Chitrakoot,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Chandauli,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Bhadohi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Lalitpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sonbhadra,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Amethi,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sambhal,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Mahoba,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Saharanpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Baghpat,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Moradabad,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Rampur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Shamli,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Balrampur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hamirpur,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Pratapgarh,1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Amroha,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Hapur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bareilly,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Pilibhit,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bulandshahr,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Gautam Buddha Nagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kheri,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Budaun,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bahraich,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Shahjahanpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Aligarh,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kasganj,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mathura,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sshrawasti,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sitapur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Hathras,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Etah,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Hardoi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Farrukhabad,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Firozabad,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Siddharthnagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mainpuri,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mahrajganj,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Agra,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Gonda,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bara Banki,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kushinagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kannauj,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lucknow,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Basti,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Gorakhpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sant Kabir Nagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Unnao,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Etawah,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kanpur Nagar Nagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Auraiya,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ayodhya,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kanpur Nagar Dehat,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Deoria,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sultanpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ambedkar Nagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Rae Bareli,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Jalaun,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Azamgarh,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mau,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Fatehpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ballia,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Jaunpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Jhansi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Banda,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ghazipurr,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kaushambi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Prayagraj,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Varanasi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chitrakoot,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Chandauli,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bhadohi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mirzapur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lalitpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sonbhadra,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Amethi,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ghaziabad,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Sambhal,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Mahoba,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Saharanpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Bijnor,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Muzaffarnagar,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Baghpat,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Meerut,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Moradabad,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Rampur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Shamli,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Balrampur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Hamirpur,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Pratapgarh,1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Amroha,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Hapur,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Bareilly,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Pilibhit,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Bulandshahr,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Gautam Buddha Nagar,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Kheri,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Budaun,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Bahraich,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Shahjahanpur,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Aligarh,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Kasganj,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Mathura,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Sshrawasti,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Sitapur,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Hathras,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Etah,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Hardoi,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Farrukhabad,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Firozabad,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Siddharthnagar,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Mainpuri,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Mahrajganj,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Agra,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Gonda,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Bara Banki,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Kushinagar,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Kannauj,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Lucknow,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Basti,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Gorakhpur,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Sant Kabir Nagar,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Unnao,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Etawah,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Kanpur Nagar Nagar,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Auraiya,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
Ayodhya,2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
